 RESULT FILE:
 System displacements:
   0.0000000       0.0000000       1.2608317       2522.4966      6.95466157E-03   1.2620811       2522.4958      -1262.4548       1.2625983       2522.4963      -2524.9084       1.2623904       1260.0441      -2524.9028       1.2625570      -2.5125964      -2524.8982       1.2625566    
 Nodal forces of each element:
   1249.2500       2176.7544      -256.00000      -1249.2500      -2176.7544       2498560.0    
   1536.0000       2930.0000      -2499072.0      -1536.0000      -2930.0000      -431104.00    
  -1024.0000      -977.00000       905728.00       1024.0000       977.00000       74752.000    
  -513.00000      -2505.1548      -78336.000       513.00000       2505.1548       588800.00    
  -123.50000       1304.0000      -474880.00       123.50000      -1304.0000      -591360.00    
  -2.0000000       54.845306       3072.0000       2.0000000      -54.845306       2048.0000    
